product_name,review_title,review_text,review_date
"Columbia Women's Crestwood Hiking Shoe, Mud/Red Coral, 8 UK",Buenos para senderismo,"Cumplieron su objetivo, hice senderismo en un bosque lluvioso y tuvieron buen agarre, a pesar de que no son waterproof soportaron bien la lluvia y el lodo.",Reviewed in Mexico on 24 February 2020
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Top,"Ich liebe die Schuhe. Sehr gutes laufgefühl, halten sogar etwas warm, gut gepolzterte einlegesohle schon drin. Material Färbt nicht ab, bis 150kg super gut belastbar auch zum joggen geeignet.",Reviewed in Germany on 16 February 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Die dicke Sohle ist sehr gelenkfreundlich in meinem Fall.,"Ich habe mir gedacht, dass diese Schuhe eine gute Dämpfung haben müssten und habe mich deshalb für sie entschieden. Ein anderes Modellsprach mich zwar mehr an, war in meiner Größe aber nicht mehr zu bekommen. Sie sind ganz fix gekommen, ohne viel unnötige Verpackung und haben nicht auffällig gerochen. Normale Passform und mit Sneaker oder Socken super zu tragen, reinzwängeln muss ich mich auch nicht.Schuhlöffel reicht, vorne über dem Spann richten/hochziehen und los geht's. Habe sie einen Vormittag im Haus getragen und mittags dann wegen warmer Füße ausgezogen. Ich empfand sie als angenehm, nicht zu locker und die Dämpfung war so, wie ich sie mir vorgestellt habe.Ich habe Probleme mit den Gelenken und deshalb diese dicken Sohlen. Wären sie als ""Schietwetterschuhe"" zu bekommen, für Hundespaziergänge, würde ich mich freuen. Meine Tochter sucht sich bereits welche für die Kita. als Hausschuhe aus.Wenn Sie jetzt noch gut halten, dann war das die absolut richtige Wahl(für mich).",Reviewed in Germany on 23 April 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Eventuell Nummer größer. Individuell!,"Am Schuh ansich gibt's nicht zu meckern. Allerdings würde ich beim nächsten Kauf eine Nummer größer bestellen. Trage eine normale 38, jedoch durch dich Machart und ohne Schnürung, zieht sich der Schuh sehr schwer an. Ist man erstmal drin, sitz er gut aber doch eine Nummer größer. Trotzdem bin ich mit dem Schuh zufrieden",Reviewed in Germany on 1 March 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Nichts für Schwangerschaftsfüße,"An sich bestimmt ein toller Schuh wenn man nicht gerade angeschwollene 9-Monats-Schwangerschaftsfüße hat.Habe die Schuhe geholt, da ich (gerade bei dem aktuellen Wetter) rutschfeste Schuhe brauche in die man auch (aufgrund des mittlerweile dicken Bauch) einfach rein schlüpfen kann.Leider empfand ich die Artikelbeschreibung als etwas irreführend, da ich davon ausging dass der gesamte Fuß aus elastischem Material bestehen und sich somit dem Fuß anpassen würde. Da ich ziemliche Wassereinlagerungen in den Beinen/Füßen  habe und nur der ""Eingang"" elastisch ist, kam ich jedoch nicht mal ansatzweise in den Schuh hinein, weswegen er zurück gehen wird.Schade, rutschfest und bequem wirkte er dennoch.",Reviewed in Germany on 17 July 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Nur für extrem schmale Füße ansonsten gut verarbeitet,"Wirklich schöne Schuhe, preisgünstig und sehen gut verarbeitet aus. Aber und jetzt kommt das ABER: Ich hab wirklich keine sonderlich breiten Füße. Eher normal. Mir passen sonst alle Schuhe, aber diese hier waren viel zu eng. Nicht nach vorne hin sondern an den Seiten. Nach 1h tragen hatte ich unglaubliche Fußschmerzen bekommen weil durchgehend ein starker Druck von den Seiten herrschte. Schade, ich habe mich nämlich Anfangs sehr gefreut, weil die Schuhe klasse aussehen.Habe die Schuhe heute schweren Herzen Retour geschickt...Update: Retour und Erstattung gingen Problemlos und sehr schnell über die Bühne!",Reviewed in Germany on 24 July 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Würde ich wieder kaufen,"Ich hätte doch eine halbe Nummer größer bestellen sollen. Ich brauchte die Schuhe dringend, sodass ich für den Umtausch etc. keine Geduld hatte.Da sie ja aus Stoff sind, haben sie sich noch etwas geweitet, somit sind sie jetzt sehr bequem. Ich laufe sehr viel damit, verwende sie allerdings zum Gassi gehen und nicht zum joggen.Würde sie wieder kaufen.",Reviewed in Germany on 8 March 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Nur für schmale Füße,Von der Größe her passt es sehr gut leider ist der Schuh nur für schmale Füße geeignet. Werde also warten bis mein sohn die Größe erreicht hat und sie ihm dann geben für mich persönlich nicht das wahre. Wenn man von der enge absieht steht man sehr gut darin und kann auch super laufen.,Reviewed in Germany on 13 March 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,TOP Schuhe!!!,"Die Schuhe sind genial.Ich habe schon ähnliche von Skechers,die aber nicht so gut passen wie diese.Absolut empfehlenswert!!!Die Sohle ist ganz weich und die Schuhe bequem.Preis-Leistung ist top!Für Skechers Schuhe bezahlt man locker das doppelte.Ich habe die Schuhe jetzt knapp drei Monate je nach Wetterlage in Gebrauch und ich muss sagen Qualität ist super.Es muss nicht immer nur ein Markenprodukt sein.",Reviewed in Germany on 21 April 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,"Sehr knapp, aber gute Qualität","Die Qualität und Verarbeitung der Schuhe scheint in Ordnung zu sein. Auch optisch gefällt er mir.Er ist schmal geschnitten und leider fällt die Größe etwas knapp aus, ein halbe Größe mehr wäre toll. Allerdings weiß ich noch nicht wie sich der Schuh nach längerem Tragen verhält..das Obermaterial ist aus nachgibigem, gestrickten Stoff. Wird nach längerem Tragen das Material  nachgeben?...schreibe später nochmal eine Anmerkung dazu.Leider musste ich die Schuhe zurück senden, da sie doch zu klein und schmal sind.",Reviewed in Germany on 2 March 2021
Sixspace Walking Shoes Women - Sock Sneakers Slip on Shoes for Women black Size: 6 UK,Schöner bequemer Schuh,Der Schuh ist super bequem und leicht. Durch die Puffersohle sehr Rücken und Hüftfreundlich.Was mir nicht gefällt ist das er vorne an der Zehenkuppe ausbeult. Die Rundung könnte etwas stabiler sein so dass  diese nicht aus ihrer Form gerät. Beim Tragen entstehen unschöne Dellen. Ich stopfe sie nach dem Tragen immer mit Zeitungspapier aus damit die Dellen nicht bleiben und um die Rundung wieder schön zu machen.Daher 1 Punkt Abzug.,Reviewed in Germany on 25 June 2021
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Tolle Hausschuhe,"Auf diese Hausschuhe bin ich aufgrund einer Empfehlung gestoßen. Zu Beginn hat mich der recht hohe Preis für Kinderhausschuhe doch etwas abgeschreckt, aber ich bereue den Kauf auf keinen Fall. Eher im Gegenteil: Nachdem ich diese Schuhe meinem Sohn angezogen habe und eine Woche ihn damit beobachtet habe, kann ich diese Hausschuhe zu 100% weiterempfehlen. Mit der rutschfesten Sohle, die super flexibel ist, fühlt sich der Schuhe wie ein Barfußschuh an und auch die Qualität des gesamten Schuhs hat uns sehr überzeugt. Der Schuhe ist sogar für breite Füße gut geeignet. Bei uns werden definitiv nur noch Nanga Hausschuhe einziehen.",Reviewed in Germany on 13 May 2021
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,*****Tolle Bio-Barfuß Hausschuhe für Kinder*****,"Komplett flexible Sohle und sehr gute Breite, definitiv als Barfuß-Hausschuhe zu bezeichnen. Die Sohle ist abwaschbar und gibt einen rutschfesten Halt. Der Schuh ist sowieso bei 30 Grad waschbar. Aus Biobaumwolle und Naturkautschuk. Das Gangbild war sofort perfekt und wer mit den neuen Hausschuhen gleich losflitzen kann, hat die richtigen Schuhe. Der Preis ist angemessen.",Reviewed in Germany on 15 September 2020
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Die tollsten Hausschuhe,"Supertolle Hausschuhe, wie ich finde. ""Barfussschuhe"" sozusagen = sehr weiche und dünne Sohle, rutschfest, aber ohne Profil und ohne Fussbett, so dass die Kinderfüsse natürlich gehen können und so eigentlich ein Barfussfeeling für den Fuss entsteht und die Koordination und Bewegungsentwicklung frei und natürlich stattfinden kann, trotzdem sind sie geschützt und gewärmt. Ist schon unsere vierte Grösse glaube ich. Kaufe nur die, bin sehr überzeugt und zufrieden!",Reviewed in Germany on 21 February 2020
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,"Sehr Geruchsneutral, leider zu enges Gummiband am Spann","Erst einmal muss man sagen lt. Testberichte sollen diese Schuhe ohne Chemie auskommen. Das kann mein Geruchstest nur bestätigen. Fühlen sich gut an und sind leicht. Jetzt kommt das ABER. Was ich schade finde, wir hätten sie gern behalten.In der Länge fallen sie etwas größer aus, leider ist der Spann zu eng. Der Gummizug ist nicht flexibel genug. Das ist wirklich ärgerlich. Hier sollte nachgebessert werden! Dann ist es ein Top Schuh!",Reviewed in Germany on 26 July 2019
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Qualität unterirdisch,"Wir hatten noch nie Hausschuhe, die nach kurzem, unregelmäßigem Tragen so ausgesehen haben, nicht mal um ein vielfaches günstigere. Ich habe beim 1. Mangelpaar Ersatz angefordert und das Ersatzpaar sieht jetzt so aus, also habe ich jedenfalls kein Montagsprodukt erwischt. Ich kann die guten Rezensionen überhaupt nicht nachvollziehen; bei uns ist Nanga unten durch.",Reviewed in Germany on 29 November 2021
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Belline ma per piedini non troppo ciccioni,"Le pantofole sono carine, ma non sono adatte al piede del mio bimbo, l' elastico sul collo del piede gli stringeva troppo. Ma il servizio clienti Amazon è stato perfetto, le ho mandate indietro e mi hanno restituito i soldi.",Reviewed in Italy on 21 July 2020
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Fantastiche!,"Con Nanga vado sul sicuro, in più le ho trovate ad un prezzo davvero stracciato. Sono ottime per i piedini dei bimbi perchè hanno la suola impermeabile ed isolata dal pavimento ma ultraflessibile. Assolutamente identiche a pantofone similari della concorrenza che costano ben di più.",Reviewed in Italy on 13 October 2018
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Super!!,Mio figlio appena indossate ha esordito con “sono comodissime Mamma!!!”. Ottimo acquisto sia come qualitá che come modello. Un po’ strette da infilare ma una volta indossate il bambino può giocare liberamente. Io le ho comprate per l’asilo e le consiglio vivamente!,Reviewed in Italy on 13 December 2020
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Leider nicht genau gepasst,"Habe den Schuh in Größe 22 für meine Tochter bestellt. Obwohl er grundsätzlich vorne gut passt und sie noch etwas Luft hat, ist er durch den unverstellbaren Gummizug wahnsinnig eng, obwohl sie keinen breiten Fuß hat. Man kommt so kaum in den Schuh hinein und er muss dadurch unbequem sein, denn er wird meist direkt wieder ausgezogen. Schade, denn laut aktuellen Testberichten enthält er keine bedenklichen Rückstände. Werde vielleicht einen anderen Schuh dieser Marke versuchen,  der ein Riemchen hat und nicht dieses feste Gummiband.",Reviewed in Germany on 18 June 2016
Nanga Sandburg Slippers Unisex-Child blue Bleu (Dunkelblau 32) Size: 34,Toller Hausschuh,"Die Hausschuhe sind ein echter Hingucker,von guter Qualität und halten gut am relativ schmalen Fuß unseres Sohnes. Der Schuh ist bei uns seit 2,5 Monaten im Kindergarten in Gebrauch... bis jetzt sind keine Abnutzungserscheinungen aufgetreten.",Reviewed in Germany on 6 March 2020
"PUMA Unisex-Adult CARACAL Sneaker, White/Black, 10.5 UK",Perfectos,Son hermosos!Yo los agarré con descuento y no me arrepiento de haberlos compradoSon muy lindo y están muy cómodosLas agujetas venían un poquito manchadas pero es lo de menosAún no he salido con ellos puestos pero me los probé y están geniales,Reviewed in Mexico on 1 May 2020
"PUMA Unisex-Adult CARACAL Sneaker, White/Black, 10.5 UK",Mis nuevos tenis favoritos,"Me gustan que sean blancos, obviamente se ensucian mucho pero hay que lavarlos y vuelven a quedar como antes",Reviewed in Mexico on 19 May 2021
"PUMA Unisex-Adult CARACAL Sneaker, White/Black, 10.5 UK",Excelente producto,Excelente producto,Reviewed in Mexico on 2 February 2020
"PUMA Unisex-Adult CARACAL Sneaker, White/Black, 10.5 UK",Buen producto,Buen diseño y muy cómodos,Reviewed in Mexico on 2 December 2019
